sentence,label,group,source
This louse,0,blimp,irregular_plural_subject_verb_agreement_1
Syntheses,1,blimp,irregular_plural_subject_verb_agreement_1
Those oxen,1,blimp,irregular_plural_subject_verb_agreement_1
These crises,1,blimp,irregular_plural_subject_verb_agreement_1
The cacti,1,blimp,irregular_plural_subject_verb_agreement_1
Some octopus,0,blimp,irregular_plural_subject_verb_agreement_1
Those fungi,1,blimp,irregular_plural_subject_verb_agreement_1
Those cacti,1,blimp,irregular_plural_subject_verb_agreement_1
The paralysis,0,blimp,irregular_plural_subject_verb_agreement_1
The synthesis,0,blimp,irregular_plural_subject_verb_agreement_1
The nuclei,1,blimp,irregular_plural_subject_verb_agreement_1
A lot of teeth,1,blimp,irregular_plural_subject_verb_agreement_1
Most crises,1,blimp,irregular_plural_subject_verb_agreement_1
Most fungi,1,blimp,irregular_plural_subject_verb_agreement_1
Some synthesis,0,blimp,irregular_plural_subject_verb_agreement_1
That oasis,0,blimp,irregular_plural_subject_verb_agreement_1
All synopses,1,blimp,irregular_plural_subject_verb_agreement_1
The ellipsis,0,blimp,irregular_plural_subject_verb_agreement_1
All diagnoses,1,blimp,irregular_plural_subject_verb_agreement_1
A foot,0,blimp,irregular_plural_subject_verb_agreement_1
Some phenomena,1,blimp,irregular_plural_subject_verb_agreement_1
This stimulus,0,blimp,irregular_plural_subject_verb_agreement_1
These men,1,blimp,irregular_plural_subject_verb_agreement_1
A lot of fungi,1,blimp,irregular_plural_subject_verb_agreement_1
Some oxen,1,blimp,irregular_plural_subject_verb_agreement_1
These lice,1,blimp,irregular_plural_subject_verb_agreement_1
The ellipses,1,blimp,irregular_plural_subject_verb_agreement_1
Every paralysis,0,blimp,irregular_plural_subject_verb_agreement_1
Many oases,1,blimp,irregular_plural_subject_verb_agreement_1
Every phenomenon,0,blimp,irregular_plural_subject_verb_agreement_1
Ellipses,1,blimp,irregular_plural_subject_verb_agreement_1
Some child,0,blimp,irregular_plural_subject_verb_agreement_1
Every fungus,0,blimp,irregular_plural_subject_verb_agreement_1
Some theses,1,blimp,irregular_plural_subject_verb_agreement_1
This axis,0,blimp,irregular_plural_subject_verb_agreement_1
Teeth,1,blimp,irregular_plural_subject_verb_agreement_1
This ellipsis,0,blimp,irregular_plural_subject_verb_agreement_1
Every child,0,blimp,irregular_plural_subject_verb_agreement_1
Many stimuli,1,blimp,irregular_plural_subject_verb_agreement_1
An analysis,0,blimp,irregular_plural_subject_verb_agreement_1
Crises,1,blimp,irregular_plural_subject_verb_agreement_1
The person,0,blimp,irregular_plural_subject_verb_agreement_1
That mouse,0,blimp,irregular_plural_subject_verb_agreement_1
Most cacti,1,blimp,irregular_plural_subject_verb_agreement_1
This synthesis,0,blimp,irregular_plural_subject_verb_agreement_1
Some radius,0,blimp,irregular_plural_subject_verb_agreement_1
Every synopsis,0,blimp,irregular_plural_subject_verb_agreement_1
This alumnus,0,blimp,irregular_plural_subject_verb_agreement_1
This fungus,0,blimp,irregular_plural_subject_verb_agreement_1
Every alumnus,0,blimp,irregular_plural_subject_verb_agreement_1
Some women,1,blimp,irregular_plural_subject_verb_agreement_1
That man,0,blimp,irregular_plural_subject_verb_agreement_1
Some phenomenon,0,blimp,irregular_plural_subject_verb_agreement_1
Many nuclei,1,blimp,irregular_plural_subject_verb_agreement_1
Every radius,0,blimp,irregular_plural_subject_verb_agreement_1
The phenomenon,0,blimp,irregular_plural_subject_verb_agreement_1
Every stimulus,0,blimp,irregular_plural_subject_verb_agreement_1
A lot of axes,1,blimp,irregular_plural_subject_verb_agreement_1
That diagnosis,0,blimp,irregular_plural_subject_verb_agreement_1
That nucleus,0,blimp,irregular_plural_subject_verb_agreement_1
A hypothesis,0,blimp,irregular_plural_subject_verb_agreement_1
The crisis,0,blimp,irregular_plural_subject_verb_agreement_1
Some louse,0,blimp,irregular_plural_subject_verb_agreement_1
These syntheses,1,blimp,irregular_plural_subject_verb_agreement_1
Every axis,0,blimp,irregular_plural_subject_verb_agreement_1
Most lice,1,blimp,irregular_plural_subject_verb_agreement_1
That basis,0,blimp,irregular_plural_subject_verb_agreement_1
Those octopi,1,blimp,irregular_plural_subject_verb_agreement_1
Those men,1,blimp,irregular_plural_subject_verb_agreement_1
Many radii,1,blimp,irregular_plural_subject_verb_agreement_1
Some oases,1,blimp,irregular_plural_subject_verb_agreement_1
Some person,0,blimp,irregular_plural_subject_verb_agreement_1
A lot of geese,1,blimp,irregular_plural_subject_verb_agreement_1
This cactus,0,blimp,irregular_plural_subject_verb_agreement_1
That octopus,0,blimp,irregular_plural_subject_verb_agreement_1
The children,1,blimp,irregular_plural_subject_verb_agreement_1
Most analyses,1,blimp,irregular_plural_subject_verb_agreement_1
These octopi,1,blimp,irregular_plural_subject_verb_agreement_1
A lot of analyses,1,blimp,irregular_plural_subject_verb_agreement_1
Many parentheses,1,blimp,irregular_plural_subject_verb_agreement_1
A child,0,blimp,irregular_plural_subject_verb_agreement_1
Every thesis,0,blimp,irregular_plural_subject_verb_agreement_1
The crises,1,blimp,irregular_plural_subject_verb_agreement_1
That child,0,blimp,irregular_plural_subject_verb_agreement_1
Many fungi,1,blimp,irregular_plural_subject_verb_agreement_1
These axes,1,blimp,irregular_plural_subject_verb_agreement_1
Analyses,1,blimp,irregular_plural_subject_verb_agreement_1
These synopses,1,blimp,irregular_plural_subject_verb_agreement_1
Most bases,1,blimp,irregular_plural_subject_verb_agreement_1
A basis,0,blimp,irregular_plural_subject_verb_agreement_1
Those syntheses,1,blimp,irregular_plural_subject_verb_agreement_1
This ox,0,blimp,irregular_plural_subject_verb_agreement_1
These mice,1,blimp,irregular_plural_subject_verb_agreement_1
A cactus,0,blimp,irregular_plural_subject_verb_agreement_1
A crisis,0,blimp,irregular_plural_subject_verb_agreement_1
Some man,0,blimp,irregular_plural_subject_verb_agreement_1
Fungi,1,blimp,irregular_plural_subject_verb_agreement_1
Every basis,0,blimp,irregular_plural_subject_verb_agreement_1
An oasis,0,blimp,irregular_plural_subject_verb_agreement_1
That radius,0,blimp,irregular_plural_subject_verb_agreement_1
A lot of alumni,1,blimp,irregular_plural_subject_verb_agreement_1
That axis,0,blimp,irregular_plural_subject_verb_agreement_1
Every synthesis,0,blimp,irregular_plural_subject_verb_agreement_1
That ox,0,blimp,irregular_plural_subject_verb_agreement_1
Those women,1,blimp,irregular_plural_subject_verb_agreement_1
Every mouse,0,blimp,irregular_plural_subject_verb_agreement_1
The octopus,0,blimp,irregular_plural_subject_verb_agreement_1
This basis,0,blimp,irregular_plural_subject_verb_agreement_1
Many crises,1,blimp,irregular_plural_subject_verb_agreement_1
Some lice,1,blimp,irregular_plural_subject_verb_agreement_1
Oxen,1,blimp,irregular_plural_subject_verb_agreement_1
All women,1,blimp,irregular_plural_subject_verb_agreement_1
This mouse,0,blimp,irregular_plural_subject_verb_agreement_1
Some people,1,blimp,irregular_plural_subject_verb_agreement_1
These bases,1,blimp,irregular_plural_subject_verb_agreement_1
These feet,1,blimp,irregular_plural_subject_verb_agreement_1
Those bases,1,blimp,irregular_plural_subject_verb_agreement_1
Every person,0,blimp,irregular_plural_subject_verb_agreement_1
Children,1,blimp,irregular_plural_subject_verb_agreement_1
An octopus,0,blimp,irregular_plural_subject_verb_agreement_1
This analysis,0,blimp,irregular_plural_subject_verb_agreement_1
The thesis,0,blimp,irregular_plural_subject_verb_agreement_1
Most nuclei,1,blimp,irregular_plural_subject_verb_agreement_1
This medium,0,blimp,irregular_plural_subject_verb_agreement_1
A radius,0,blimp,irregular_plural_subject_verb_agreement_1
All media,1,blimp,irregular_plural_subject_verb_agreement_1
Those media,1,blimp,irregular_plural_subject_verb_agreement_1
Some woman,0,blimp,irregular_plural_subject_verb_agreement_1
Some hypothesis,0,blimp,irregular_plural_subject_verb_agreement_1
Those geese,1,blimp,irregular_plural_subject_verb_agreement_1
A lot of crises,1,blimp,irregular_plural_subject_verb_agreement_1
Those analyses,1,blimp,irregular_plural_subject_verb_agreement_1
A lot of hypotheses,1,blimp,irregular_plural_subject_verb_agreement_1
Those diagnoses,1,blimp,irregular_plural_subject_verb_agreement_1
The oases,1,blimp,irregular_plural_subject_verb_agreement_1
The goose,0,blimp,irregular_plural_subject_verb_agreement_1
Every oasis,0,blimp,irregular_plural_subject_verb_agreement_1
The parenthesis,0,blimp,irregular_plural_subject_verb_agreement_1
This child,0,blimp,irregular_plural_subject_verb_agreement_1
Every louse,0,blimp,irregular_plural_subject_verb_agreement_1
Those lice,1,blimp,irregular_plural_subject_verb_agreement_1
Most teeth,1,blimp,irregular_plural_subject_verb_agreement_1
Every hypothesis,0,blimp,irregular_plural_subject_verb_agreement_1
Parentheses,1,blimp,irregular_plural_subject_verb_agreement_1
Some bases,1,blimp,irregular_plural_subject_verb_agreement_1
A lot of women,1,blimp,irregular_plural_subject_verb_agreement_1
The women,1,blimp,irregular_plural_subject_verb_agreement_1
The man,0,blimp,irregular_plural_subject_verb_agreement_1
Most hypotheses,1,blimp,irregular_plural_subject_verb_agreement_1
Media,1,blimp,irregular_plural_subject_verb_agreement_1
Some nucleus,0,blimp,irregular_plural_subject_verb_agreement_1
Some crisis,0,blimp,irregular_plural_subject_verb_agreement_1
Every nucleus,0,blimp,irregular_plural_subject_verb_agreement_1
That crisis,0,blimp,irregular_plural_subject_verb_agreement_1
This oasis,0,blimp,irregular_plural_subject_verb_agreement_1
The medium,0,blimp,irregular_plural_subject_verb_agreement_1
Most alumni,1,blimp,irregular_plural_subject_verb_agreement_1
Many geese,1,blimp,irregular_plural_subject_verb_agreement_1
The syntheses,1,blimp,irregular_plural_subject_verb_agreement_1
A synopsis,0,blimp,irregular_plural_subject_verb_agreement_1
Many oxen,1,blimp,irregular_plural_subject_verb_agreement_1
A lot of media,1,blimp,irregular_plural_subject_verb_agreement_1
Nuclei,1,blimp,irregular_plural_subject_verb_agreement_1
These diagnoses,1,blimp,irregular_plural_subject_verb_agreement_1
Many syntheses,1,blimp,irregular_plural_subject_verb_agreement_1
That foot,0,blimp,irregular_plural_subject_verb_agreement_1
A louse,0,blimp,irregular_plural_subject_verb_agreement_1
Some children,1,blimp,irregular_plural_subject_verb_agreement_1
Some stimulus,0,blimp,irregular_plural_subject_verb_agreement_1
Those theses,1,blimp,irregular_plural_subject_verb_agreement_1
Every medium,0,blimp,irregular_plural_subject_verb_agreement_1
That paralysis,0,blimp,irregular_plural_subject_verb_agreement_1
This phenomenon,0,blimp,irregular_plural_subject_verb_agreement_1
Every parenthesis,0,blimp,irregular_plural_subject_verb_agreement_1
Some ellipsis,0,blimp,irregular_plural_subject_verb_agreement_1
That analysis,0,blimp,irregular_plural_subject_verb_agreement_1
Some goose,0,blimp,irregular_plural_subject_verb_agreement_1
All stimuli,1,blimp,irregular_plural_subject_verb_agreement_1
A person,0,blimp,irregular_plural_subject_verb_agreement_1
The synopsis,0,blimp,irregular_plural_subject_verb_agreement_1
Octopi,1,blimp,irregular_plural_subject_verb_agreement_1
Some axes,1,blimp,irregular_plural_subject_verb_agreement_1
Most men,1,blimp,irregular_plural_subject_verb_agreement_1
These people,1,blimp,irregular_plural_subject_verb_agreement_1
The analysis,0,blimp,irregular_plural_subject_verb_agreement_1
All phenomena,1,blimp,irregular_plural_subject_verb_agreement_1
That goose,0,blimp,irregular_plural_subject_verb_agreement_1
Stimuli,1,blimp,irregular_plural_subject_verb_agreement_1
Axes,1,blimp,irregular_plural_subject_verb_agreement_1
A lot of syntheses,1,blimp,irregular_plural_subject_verb_agreement_1
All teeth,1,blimp,irregular_plural_subject_verb_agreement_1
All men,1,blimp,irregular_plural_subject_verb_agreement_1
These ellipses,1,blimp,irregular_plural_subject_verb_agreement_1
Most parentheses,1,blimp,irregular_plural_subject_verb_agreement_1
A goose,0,blimp,irregular_plural_subject_verb_agreement_1
An ellipsis,0,blimp,irregular_plural_subject_verb_agreement_1
The diagnosis,0,blimp,irregular_plural_subject_verb_agreement_1
These analyses,1,blimp,irregular_plural_subject_verb_agreement_1
All ellipses,1,blimp,irregular_plural_subject_verb_agreement_1
A lot of octopi,1,blimp,irregular_plural_subject_verb_agreement_1
A lot of paralyses,1,blimp,irregular_plural_subject_verb_agreement_1
The geese,1,blimp,irregular_plural_subject_verb_agreement_1
Those people,1,blimp,irregular_plural_subject_verb_agreement_1
The stimulus,0,blimp,irregular_plural_subject_verb_agreement_1
A woman,0,blimp,irregular_plural_subject_verb_agreement_1
That person,0,blimp,irregular_plural_subject_verb_agreement_1
The men,1,blimp,irregular_plural_subject_verb_agreement_1
Some fungi,1,blimp,irregular_plural_subject_verb_agreement_1
Some cactus,0,blimp,irregular_plural_subject_verb_agreement_1
Those feet,1,blimp,irregular_plural_subject_verb_agreement_1
These cacti,1,blimp,irregular_plural_subject_verb_agreement_1
This tooth,0,blimp,irregular_plural_subject_verb_agreement_1
Some basis,0,blimp,irregular_plural_subject_verb_agreement_1
Every woman,0,blimp,irregular_plural_subject_verb_agreement_1
The nucleus,0,blimp,irregular_plural_subject_verb_agreement_1
Many alumni,1,blimp,irregular_plural_subject_verb_agreement_1
The tooth,0,blimp,irregular_plural_subject_verb_agreement_1
Some axis,0,blimp,irregular_plural_subject_verb_agreement_1
These phenomena,1,blimp,irregular_plural_subject_verb_agreement_1
That alumnus,0,blimp,irregular_plural_subject_verb_agreement_1
Some fungus,0,blimp,irregular_plural_subject_verb_agreement_1
This crisis,0,blimp,irregular_plural_subject_verb_agreement_1
Every octopus,0,blimp,irregular_plural_subject_verb_agreement_1
These radii,1,blimp,irregular_plural_subject_verb_agreement_1
The paralyses,1,blimp,irregular_plural_subject_verb_agreement_1
Many analyses,1,blimp,irregular_plural_subject_verb_agreement_1
Every man,0,blimp,irregular_plural_subject_verb_agreement_1
That ellipsis,0,blimp,irregular_plural_subject_verb_agreement_1
All nuclei,1,blimp,irregular_plural_subject_verb_agreement_1
A lot of people,1,blimp,irregular_plural_subject_verb_agreement_1
These women,1,blimp,irregular_plural_subject_verb_agreement_1
Some octopi,1,blimp,irregular_plural_subject_verb_agreement_1
A phenomenon,0,blimp,irregular_plural_subject_verb_agreement_1
All parentheses,1,blimp,irregular_plural_subject_verb_agreement_1
Some diagnosis,0,blimp,irregular_plural_subject_verb_agreement_1
This parenthesis,0,blimp,irregular_plural_subject_verb_agreement_1
That stimulus,0,blimp,irregular_plural_subject_verb_agreement_1
This synopsis,0,blimp,irregular_plural_subject_verb_agreement_1
The louse,0,blimp,irregular_plural_subject_verb_agreement_1
Some parenthesis,0,blimp,irregular_plural_subject_verb_agreement_1
Some men,1,blimp,irregular_plural_subject_verb_agreement_1
The feet,1,blimp,irregular_plural_subject_verb_agreement_1
The child,0,blimp,irregular_plural_subject_verb_agreement_1
All geese,1,blimp,irregular_plural_subject_verb_agreement_1
The mouse,0,blimp,irregular_plural_subject_verb_agreement_1
The woman,0,blimp,irregular_plural_subject_verb_agreement_1
That thesis,0,blimp,irregular_plural_subject_verb_agreement_1
Some medium,0,blimp,irregular_plural_subject_verb_agreement_1
Bases,1,blimp,irregular_plural_subject_verb_agreement_1
Lice,1,blimp,irregular_plural_subject_verb_agreement_1
The bases,1,blimp,irregular_plural_subject_verb_agreement_1
Some synopses,1,blimp,irregular_plural_subject_verb_agreement_1
Some paralysis,0,blimp,irregular_plural_subject_verb_agreement_1
All crises,1,blimp,irregular_plural_subject_verb_agreement_1
These alumni,1,blimp,irregular_plural_subject_verb_agreement_1
Some ellipses,1,blimp,irregular_plural_subject_verb_agreement_1
A lot of cacti,1,blimp,irregular_plural_subject_verb_agreement_1
All syntheses,1,blimp,irregular_plural_subject_verb_agreement_1
Every diagnosis,0,blimp,irregular_plural_subject_verb_agreement_1
These children,1,blimp,irregular_plural_subject_verb_agreement_1
That medium,0,blimp,irregular_plural_subject_verb_agreement_1
The alumnus,0,blimp,irregular_plural_subject_verb_agreement_1
Many men,1,blimp,irregular_plural_subject_verb_agreement_1
A lot of nuclei,1,blimp,irregular_plural_subject_verb_agreement_1
Some oasis,0,blimp,irregular_plural_subject_verb_agreement_1
Alumni,1,blimp,irregular_plural_subject_verb_agreement_1
Paralyses,1,blimp,irregular_plural_subject_verb_agreement_1
The diagnoses,1,blimp,irregular_plural_subject_verb_agreement_1
Every analysis,0,blimp,irregular_plural_subject_verb_agreement_1
A lot of stimuli,1,blimp,irregular_plural_subject_verb_agreement_1
Many octopi,1,blimp,irregular_plural_subject_verb_agreement_1
People,1,blimp,irregular_plural_subject_verb_agreement_1
Many media,1,blimp,irregular_plural_subject_verb_agreement_1
Cacti,1,blimp,irregular_plural_subject_verb_agreement_1
Every goose,0,blimp,irregular_plural_subject_verb_agreement_1
Some teeth,1,blimp,irregular_plural_subject_verb_agreement_1
Some ox,0,blimp,irregular_plural_subject_verb_agreement_1
Those stimuli,1,blimp,irregular_plural_subject_verb_agreement_1
Some alumni,1,blimp,irregular_plural_subject_verb_agreement_1
These nuclei,1,blimp,irregular_plural_subject_verb_agreement_1
The hypotheses,1,blimp,irregular_plural_subject_verb_agreement_1
Some syntheses,1,blimp,irregular_plural_subject_verb_agreement_1
A fungus,0,blimp,irregular_plural_subject_verb_agreement_1
All analyses,1,blimp,irregular_plural_subject_verb_agreement_1
A tooth,0,blimp,irregular_plural_subject_verb_agreement_1
The cactus,0,blimp,irregular_plural_subject_verb_agreement_1
Many cacti,1,blimp,irregular_plural_subject_verb_agreement_1
The axis,0,blimp,irregular_plural_subject_verb_agreement_1
Some synopsis,0,blimp,irregular_plural_subject_verb_agreement_1
All fungi,1,blimp,irregular_plural_subject_verb_agreement_1
That phenomenon,0,blimp,irregular_plural_subject_verb_agreement_1
A stimulus,0,blimp,irregular_plural_subject_verb_agreement_1
A lot of radii,1,blimp,irregular_plural_subject_verb_agreement_1
The basis,0,blimp,irregular_plural_subject_verb_agreement_1
Some thesis,0,blimp,irregular_plural_subject_verb_agreement_1
A lot of diagnoses,1,blimp,irregular_plural_subject_verb_agreement_1
These geese,1,blimp,irregular_plural_subject_verb_agreement_1
Those synopses,1,blimp,irregular_plural_subject_verb_agreement_1
Most phenomena,1,blimp,irregular_plural_subject_verb_agreement_1
A medium,0,blimp,irregular_plural_subject_verb_agreement_1
The parentheses,1,blimp,irregular_plural_subject_verb_agreement_1
Every foot,0,blimp,irregular_plural_subject_verb_agreement_1
The media,1,blimp,irregular_plural_subject_verb_agreement_1
Some stimuli,1,blimp,irregular_plural_subject_verb_agreement_1
All people,1,blimp,irregular_plural_subject_verb_agreement_1
The teeth,1,blimp,irregular_plural_subject_verb_agreement_1
Many synopses,1,blimp,irregular_plural_subject_verb_agreement_1
Most octopi,1,blimp,irregular_plural_subject_verb_agreement_1
A lot of theses,1,blimp,irregular_plural_subject_verb_agreement_1
Synopses,1,blimp,irregular_plural_subject_verb_agreement_1
These fungi,1,blimp,irregular_plural_subject_verb_agreement_1
A lot of parentheses,1,blimp,irregular_plural_subject_verb_agreement_1
Many paralyses,1,blimp,irregular_plural_subject_verb_agreement_1
Most axes,1,blimp,irregular_plural_subject_verb_agreement_1
These parentheses,1,blimp,irregular_plural_subject_verb_agreement_1
Many children,1,blimp,irregular_plural_subject_verb_agreement_1
Some paralyses,1,blimp,irregular_plural_subject_verb_agreement_1
Many axes,1,blimp,irregular_plural_subject_verb_agreement_1
A man,0,blimp,irregular_plural_subject_verb_agreement_1
The mice,1,blimp,irregular_plural_subject_verb_agreement_1
Most radii,1,blimp,irregular_plural_subject_verb_agreement_1
Women,1,blimp,irregular_plural_subject_verb_agreement_1
All cacti,1,blimp,irregular_plural_subject_verb_agreement_1
Some media,1,blimp,irregular_plural_subject_verb_agreement_1
Many theses,1,blimp,irregular_plural_subject_verb_agreement_1
The oxen,1,blimp,irregular_plural_subject_verb_agreement_1
That parenthesis,0,blimp,irregular_plural_subject_verb_agreement_1
Some nuclei,1,blimp,irregular_plural_subject_verb_agreement_1
That hypothesis,0,blimp,irregular_plural_subject_verb_agreement_1
Those alumni,1,blimp,irregular_plural_subject_verb_agreement_1
That tooth,0,blimp,irregular_plural_subject_verb_agreement_1
Many diagnoses,1,blimp,irregular_plural_subject_verb_agreement_1
All bases,1,blimp,irregular_plural_subject_verb_agreement_1
That louse,0,blimp,irregular_plural_subject_verb_agreement_1
Some alumnus,0,blimp,irregular_plural_subject_verb_agreement_1
All axes,1,blimp,irregular_plural_subject_verb_agreement_1
The theses,1,blimp,irregular_plural_subject_verb_agreement_1
The radii,1,blimp,irregular_plural_subject_verb_agreement_1
All lice,1,blimp,irregular_plural_subject_verb_agreement_1
Many women,1,blimp,irregular_plural_subject_verb_agreement_1
Those oases,1,blimp,irregular_plural_subject_verb_agreement_1
The fungus,0,blimp,irregular_plural_subject_verb_agreement_1
Those parentheses,1,blimp,irregular_plural_subject_verb_agreement_1
Some diagnoses,1,blimp,irregular_plural_subject_verb_agreement_1
That synthesis,0,blimp,irregular_plural_subject_verb_agreement_1
Diagnoses,1,blimp,irregular_plural_subject_verb_agreement_1
Those children,1,blimp,irregular_plural_subject_verb_agreement_1
All theses,1,blimp,irregular_plural_subject_verb_agreement_1
Geese,1,blimp,irregular_plural_subject_verb_agreement_1
These teeth,1,blimp,irregular_plural_subject_verb_agreement_1
Many ellipses,1,blimp,irregular_plural_subject_verb_agreement_1
An axis,0,blimp,irregular_plural_subject_verb_agreement_1
That synopsis,0,blimp,irregular_plural_subject_verb_agreement_1
Most children,1,blimp,irregular_plural_subject_verb_agreement_1
Many bases,1,blimp,irregular_plural_subject_verb_agreement_1
This nucleus,0,blimp,irregular_plural_subject_verb_agreement_1
