sentence,label,group,source
The bankers thought the managers,1,ML,sent_comp_all
The bankers thought the customers,1,ML,sent_comp_all
The bankers thought the officers,1,ML,sent_comp_all
The bankers thought the teachers,1,ML,sent_comp_all
The bankers thought the senators,1,ML,sent_comp_all
The bankers thought the consultants,1,ML,sent_comp_all
The bankers knew the authors,1,ML,sent_comp_all
The bankers knew the pilots,1,ML,sent_comp_all
The bankers knew the surgeons,1,ML,sent_comp_all
The bankers knew the farmers,1,ML,sent_comp_all
The bankers knew the managers,1,ML,sent_comp_all
The bankers knew the customers,1,ML,sent_comp_all
The bankers knew the officers,1,ML,sent_comp_all
The bankers knew the teachers,1,ML,sent_comp_all
The bankers knew the senators,1,ML,sent_comp_all
The bankers knew the consultants,1,ML,sent_comp_all
The mechanic said the authors,1,ML,sent_comp_all
The mechanic said the pilots,1,ML,sent_comp_all
The mechanic said the surgeons,1,ML,sent_comp_all
The mechanic said the farmers,1,ML,sent_comp_all
The mechanic said the managers,1,ML,sent_comp_all
The mechanic said the customers,1,ML,sent_comp_all
The mechanic said the officers,1,ML,sent_comp_all
The mechanic said the teachers,1,ML,sent_comp_all
The mechanic said the senators,1,ML,sent_comp_all
The mechanic said the consultants,1,ML,sent_comp_all
The mechanic thought the authors,1,ML,sent_comp_all
The mechanic thought the pilots,1,ML,sent_comp_all
The mechanic thought the surgeons,1,ML,sent_comp_all
The mechanic thought the farmers,1,ML,sent_comp_all
The mechanic thought the managers,1,ML,sent_comp_all
The mechanic thought the customers,1,ML,sent_comp_all
The mechanic thought the officers,1,ML,sent_comp_all
The mechanic thought the teachers,1,ML,sent_comp_all
The mechanic thought the senators,1,ML,sent_comp_all
The mechanic thought the consultants,1,ML,sent_comp_all
The mechanic knew the authors,1,ML,sent_comp_all
The mechanic knew the pilots,1,ML,sent_comp_all
The mechanic knew the surgeons,1,ML,sent_comp_all
The mechanic knew the farmers,1,ML,sent_comp_all
The mechanic knew the managers,1,ML,sent_comp_all
The mechanic knew the customers,1,ML,sent_comp_all
The mechanic knew the officers,1,ML,sent_comp_all
The mechanic knew the teachers,1,ML,sent_comp_all
The mechanic knew the senators,1,ML,sent_comp_all
The mechanic knew the consultants,1,ML,sent_comp_all
The banker said the authors,1,ML,sent_comp_all
The banker said the pilots,1,ML,sent_comp_all
The banker said the surgeons,1,ML,sent_comp_all
The banker said the farmers,1,ML,sent_comp_all
The banker said the managers,1,ML,sent_comp_all
The banker said the customers,1,ML,sent_comp_all
The banker said the officers,1,ML,sent_comp_all
The banker said the teachers,1,ML,sent_comp_all
The banker said the senators,1,ML,sent_comp_all
The banker said the consultants,1,ML,sent_comp_all
The banker thought the authors,1,ML,sent_comp_all
The banker thought the pilots,1,ML,sent_comp_all
The banker thought the surgeons,1,ML,sent_comp_all
The banker thought the farmers,1,ML,sent_comp_all
The banker thought the managers,1,ML,sent_comp_all
The banker thought the customers,1,ML,sent_comp_all
The banker thought the officers,1,ML,sent_comp_all
The banker thought the teachers,1,ML,sent_comp_all
The banker thought the senators,1,ML,sent_comp_all
The banker thought the consultants,1,ML,sent_comp_all
The banker knew the authors,1,ML,sent_comp_all
The banker knew the pilots,1,ML,sent_comp_all
The banker knew the surgeons,1,ML,sent_comp_all
The banker knew the farmers,1,ML,sent_comp_all
The banker knew the managers,1,ML,sent_comp_all
The banker knew the customers,1,ML,sent_comp_all
The banker knew the officers,1,ML,sent_comp_all
The banker knew the teachers,1,ML,sent_comp_all
The banker knew the senators,1,ML,sent_comp_all
The banker knew the consultants,1,ML,sent_comp_all
The mechanics said the author,0,ML,sent_comp_all
The mechanics said the pilot,0,ML,sent_comp_all
The mechanics said the surgeon,0,ML,sent_comp_all
The mechanics said the farmer,0,ML,sent_comp_all
The mechanics said the manager,0,ML,sent_comp_all
The mechanics said the customer,0,ML,sent_comp_all
The mechanics said the officer,0,ML,sent_comp_all
The mechanics said the teacher,0,ML,sent_comp_all
The mechanics said the senator,0,ML,sent_comp_all
The mechanics said the consultant,0,ML,sent_comp_all
The mechanics thought the author,0,ML,sent_comp_all
The mechanics thought the pilot,0,ML,sent_comp_all
The mechanics thought the surgeon,0,ML,sent_comp_all
The mechanics thought the farmer,0,ML,sent_comp_all
The mechanics thought the manager,0,ML,sent_comp_all
The mechanics thought the customer,0,ML,sent_comp_all
The mechanics thought the officer,0,ML,sent_comp_all
The mechanics thought the teacher,0,ML,sent_comp_all
The mechanics thought the senator,0,ML,sent_comp_all
The mechanics thought the consultant,0,ML,sent_comp_all
The mechanics knew the author,0,ML,sent_comp_all
The mechanics knew the pilot,0,ML,sent_comp_all
The mechanics knew the surgeon,0,ML,sent_comp_all
The mechanics knew the farmer,0,ML,sent_comp_all
The mechanics knew the manager,0,ML,sent_comp_all
The mechanics knew the customer,0,ML,sent_comp_all
The mechanics knew the officer,0,ML,sent_comp_all
The mechanics knew the teacher,0,ML,sent_comp_all
The mechanics knew the senator,0,ML,sent_comp_all
The mechanics knew the consultant,0,ML,sent_comp_all
The bankers said the author,0,ML,sent_comp_all
The bankers said the pilot,0,ML,sent_comp_all
The bankers said the surgeon,0,ML,sent_comp_all
The bankers said the farmer,0,ML,sent_comp_all
The bankers said the manager,0,ML,sent_comp_all
The bankers said the customer,0,ML,sent_comp_all
The bankers said the officer,0,ML,sent_comp_all
The bankers said the teacher,0,ML,sent_comp_all
The bankers said the senator,0,ML,sent_comp_all
The bankers said the consultant,0,ML,sent_comp_all
The bankers thought the author,0,ML,sent_comp_all
The bankers thought the pilot,0,ML,sent_comp_all
The bankers thought the surgeon,0,ML,sent_comp_all
The bankers thought the farmer,0,ML,sent_comp_all
The bankers thought the manager,0,ML,sent_comp_all
The bankers thought the customer,0,ML,sent_comp_all
The bankers thought the officer,0,ML,sent_comp_all
The bankers thought the teacher,0,ML,sent_comp_all
The bankers thought the senator,0,ML,sent_comp_all
The bankers thought the consultant,0,ML,sent_comp_all
The bankers knew the author,0,ML,sent_comp_all
The bankers knew the pilot,0,ML,sent_comp_all
The bankers knew the surgeon,0,ML,sent_comp_all
The bankers knew the farmer,0,ML,sent_comp_all
The bankers knew the manager,0,ML,sent_comp_all
The bankers knew the customer,0,ML,sent_comp_all
The bankers knew the officer,0,ML,sent_comp_all
The bankers knew the teacher,0,ML,sent_comp_all
The bankers knew the senator,0,ML,sent_comp_all
The bankers knew the consultant,0,ML,sent_comp_all
The mechanic said the author,0,ML,sent_comp_all
The mechanic said the pilot,0,ML,sent_comp_all
The mechanic said the surgeon,0,ML,sent_comp_all
The mechanic said the farmer,0,ML,sent_comp_all
The mechanic said the manager,0,ML,sent_comp_all
The mechanic said the customer,0,ML,sent_comp_all
The mechanic said the officer,0,ML,sent_comp_all
The mechanic said the teacher,0,ML,sent_comp_all
The mechanic said the senator,0,ML,sent_comp_all
The mechanic said the consultant,0,ML,sent_comp_all
The mechanic thought the author,0,ML,sent_comp_all
The mechanic thought the pilot,0,ML,sent_comp_all
The mechanic thought the surgeon,0,ML,sent_comp_all
The mechanic thought the farmer,0,ML,sent_comp_all
The mechanic thought the manager,0,ML,sent_comp_all
The mechanic thought the customer,0,ML,sent_comp_all
The mechanic thought the officer,0,ML,sent_comp_all
The mechanic thought the teacher,0,ML,sent_comp_all
The mechanic thought the senator,0,ML,sent_comp_all
The mechanic thought the consultant,0,ML,sent_comp_all
The mechanic knew the author,0,ML,sent_comp_all
The mechanic knew the pilot,0,ML,sent_comp_all
The mechanic knew the surgeon,0,ML,sent_comp_all
The mechanic knew the farmer,0,ML,sent_comp_all
The mechanic knew the manager,0,ML,sent_comp_all
The mechanic knew the customer,0,ML,sent_comp_all
The mechanic knew the officer,0,ML,sent_comp_all
The mechanic knew the teacher,0,ML,sent_comp_all
The mechanic knew the senator,0,ML,sent_comp_all
The mechanic knew the consultant,0,ML,sent_comp_all
The banker said the author,0,ML,sent_comp_all
The banker said the pilot,0,ML,sent_comp_all
The banker said the surgeon,0,ML,sent_comp_all
The banker said the farmer,0,ML,sent_comp_all
The banker said the manager,0,ML,sent_comp_all
The banker said the customer,0,ML,sent_comp_all
The banker said the officer,0,ML,sent_comp_all
The banker said the teacher,0,ML,sent_comp_all
The banker said the senator,0,ML,sent_comp_all
The banker said the consultant,0,ML,sent_comp_all
The banker thought the author,0,ML,sent_comp_all
The banker thought the pilot,0,ML,sent_comp_all
The banker thought the surgeon,0,ML,sent_comp_all
The banker thought the farmer,0,ML,sent_comp_all
The banker thought the manager,0,ML,sent_comp_all
The banker thought the customer,0,ML,sent_comp_all
The banker thought the officer,0,ML,sent_comp_all
The banker thought the teacher,0,ML,sent_comp_all
The banker thought the senator,0,ML,sent_comp_all
The banker thought the consultant,0,ML,sent_comp_all
The banker knew the author,0,ML,sent_comp_all
The banker knew the pilot,0,ML,sent_comp_all
The banker knew the surgeon,0,ML,sent_comp_all
The banker knew the farmer,0,ML,sent_comp_all
The banker knew the manager,0,ML,sent_comp_all
The banker knew the customer,0,ML,sent_comp_all
The banker knew the officer,0,ML,sent_comp_all
The banker knew the teacher,0,ML,sent_comp_all
The banker knew the senator,0,ML,sent_comp_all
The banker knew the consultant,0,ML,sent_comp_all
