sentence,label,group,source
The books that the dancers love,1,ML,obj_rel_across_inanim_all
The books that the ministers like,1,ML,obj_rel_across_inanim_all
The books that the ministers admire,1,ML,obj_rel_across_inanim_all
The books that the ministers hate,1,ML,obj_rel_across_inanim_all
The books that the ministers love,1,ML,obj_rel_across_inanim_all
The books that the taxi drivers like,1,ML,obj_rel_across_inanim_all
The books that the taxi drivers admire,1,ML,obj_rel_across_inanim_all
The books that the taxi drivers hate,1,ML,obj_rel_across_inanim_all
The books that the taxi drivers love,1,ML,obj_rel_across_inanim_all
The books that the assistants like,1,ML,obj_rel_across_inanim_all
The books that the assistants admire,1,ML,obj_rel_across_inanim_all
The books that the assistants hate,1,ML,obj_rel_across_inanim_all
The books that the assistants love,1,ML,obj_rel_across_inanim_all
The books that the executives like,1,ML,obj_rel_across_inanim_all
The books that the executives admire,1,ML,obj_rel_across_inanim_all
The books that the executives hate,1,ML,obj_rel_across_inanim_all
The books that the executives love,1,ML,obj_rel_across_inanim_all
The books that the parents like,1,ML,obj_rel_across_inanim_all
The books that the parents admire,1,ML,obj_rel_across_inanim_all
The books that the parents hate,1,ML,obj_rel_across_inanim_all
The books that the parents love,1,ML,obj_rel_across_inanim_all
The games that the guards like,1,ML,obj_rel_across_inanim_all
The games that the guards admire,1,ML,obj_rel_across_inanim_all
The games that the guards hate,1,ML,obj_rel_across_inanim_all
The games that the guards love,1,ML,obj_rel_across_inanim_all
The games that the chefs like,1,ML,obj_rel_across_inanim_all
The games that the chefs admire,1,ML,obj_rel_across_inanim_all
The games that the chefs hate,1,ML,obj_rel_across_inanim_all
The games that the chefs love,1,ML,obj_rel_across_inanim_all
The games that the architects like,1,ML,obj_rel_across_inanim_all
The games that the architects admire,1,ML,obj_rel_across_inanim_all
The games that the architects hate,1,ML,obj_rel_across_inanim_all
The games that the architects love,1,ML,obj_rel_across_inanim_all
The games that the skaters like,1,ML,obj_rel_across_inanim_all
The games that the skaters admire,1,ML,obj_rel_across_inanim_all
The games that the skaters hate,1,ML,obj_rel_across_inanim_all
The games that the skaters love,1,ML,obj_rel_across_inanim_all
The games that the dancers like,1,ML,obj_rel_across_inanim_all
The games that the dancers admire,1,ML,obj_rel_across_inanim_all
The games that the dancers hate,1,ML,obj_rel_across_inanim_all
The games that the dancers love,1,ML,obj_rel_across_inanim_all
The games that the ministers like,1,ML,obj_rel_across_inanim_all
The games that the ministers admire,1,ML,obj_rel_across_inanim_all
The games that the ministers hate,1,ML,obj_rel_across_inanim_all
The games that the ministers love,1,ML,obj_rel_across_inanim_all
The games that the taxi drivers like,1,ML,obj_rel_across_inanim_all
The games that the taxi drivers admire,1,ML,obj_rel_across_inanim_all
The games that the taxi drivers hate,1,ML,obj_rel_across_inanim_all
The games that the taxi drivers love,1,ML,obj_rel_across_inanim_all
The games that the assistants like,1,ML,obj_rel_across_inanim_all
The games that the assistants admire,1,ML,obj_rel_across_inanim_all
The games that the assistants hate,1,ML,obj_rel_across_inanim_all
The games that the assistants love,1,ML,obj_rel_across_inanim_all
The games that the executives like,1,ML,obj_rel_across_inanim_all
The games that the executives admire,1,ML,obj_rel_across_inanim_all
The games that the executives hate,1,ML,obj_rel_across_inanim_all
The games that the executives love,1,ML,obj_rel_across_inanim_all
The games that the parents like,1,ML,obj_rel_across_inanim_all
The games that the parents admire,1,ML,obj_rel_across_inanim_all
The games that the parents hate,1,ML,obj_rel_across_inanim_all
The games that the parents love,1,ML,obj_rel_across_inanim_all
The songs that the guards like,1,ML,obj_rel_across_inanim_all
The songs that the guards admire,1,ML,obj_rel_across_inanim_all
The songs that the guards hate,1,ML,obj_rel_across_inanim_all
The songs that the guards love,1,ML,obj_rel_across_inanim_all
The songs that the chefs like,1,ML,obj_rel_across_inanim_all
The songs that the chefs admire,1,ML,obj_rel_across_inanim_all
The songs that the chefs hate,1,ML,obj_rel_across_inanim_all
The songs that the chefs love,1,ML,obj_rel_across_inanim_all
The songs that the architects like,1,ML,obj_rel_across_inanim_all
The songs that the architects admire,1,ML,obj_rel_across_inanim_all
The songs that the architects hate,1,ML,obj_rel_across_inanim_all
The songs that the architects love,1,ML,obj_rel_across_inanim_all
The songs that the skaters like,1,ML,obj_rel_across_inanim_all
The songs that the skaters admire,1,ML,obj_rel_across_inanim_all
The songs that the skaters hate,1,ML,obj_rel_across_inanim_all
The songs that the skaters love,1,ML,obj_rel_across_inanim_all
The songs that the dancers like,1,ML,obj_rel_across_inanim_all
The songs that the dancers admire,1,ML,obj_rel_across_inanim_all
The songs that the dancers hate,1,ML,obj_rel_across_inanim_all
The songs that the dancers love,1,ML,obj_rel_across_inanim_all
The songs that the ministers like,1,ML,obj_rel_across_inanim_all
The songs that the ministers admire,1,ML,obj_rel_across_inanim_all
The songs that the ministers hate,1,ML,obj_rel_across_inanim_all
The songs that the ministers love,1,ML,obj_rel_across_inanim_all
The songs that the taxi drivers like,1,ML,obj_rel_across_inanim_all
The songs that the taxi drivers admire,1,ML,obj_rel_across_inanim_all
The songs that the taxi drivers hate,1,ML,obj_rel_across_inanim_all
The songs that the taxi drivers love,1,ML,obj_rel_across_inanim_all
The songs that the assistants like,1,ML,obj_rel_across_inanim_all
The songs that the assistants admire,1,ML,obj_rel_across_inanim_all
The songs that the assistants hate,1,ML,obj_rel_across_inanim_all
The songs that the assistants love,1,ML,obj_rel_across_inanim_all
The songs that the executives like,1,ML,obj_rel_across_inanim_all
The songs that the executives admire,1,ML,obj_rel_across_inanim_all
The songs that the executives hate,1,ML,obj_rel_across_inanim_all
The songs that the executives love,1,ML,obj_rel_across_inanim_all
The songs that the parents like,1,ML,obj_rel_across_inanim_all
The songs that the parents admire,1,ML,obj_rel_across_inanim_all
The songs that the parents hate,1,ML,obj_rel_across_inanim_all
The songs that the parents love,1,ML,obj_rel_across_inanim_all
The pictures that the guards like,1,ML,obj_rel_across_inanim_all
The pictures that the guards admire,1,ML,obj_rel_across_inanim_all
The pictures that the guards hate,1,ML,obj_rel_across_inanim_all
The pictures that the guards love,1,ML,obj_rel_across_inanim_all
The pictures that the chefs like,1,ML,obj_rel_across_inanim_all
The pictures that the chefs admire,1,ML,obj_rel_across_inanim_all
The pictures that the chefs hate,1,ML,obj_rel_across_inanim_all
The pictures that the chefs love,1,ML,obj_rel_across_inanim_all
The pictures that the architects like,1,ML,obj_rel_across_inanim_all
The pictures that the architects admire,1,ML,obj_rel_across_inanim_all
The pictures that the architects hate,1,ML,obj_rel_across_inanim_all
The pictures that the architects love,1,ML,obj_rel_across_inanim_all
The pictures that the skaters like,1,ML,obj_rel_across_inanim_all
The pictures that the skaters admire,1,ML,obj_rel_across_inanim_all
The pictures that the skaters hate,1,ML,obj_rel_across_inanim_all
The pictures that the skaters love,1,ML,obj_rel_across_inanim_all
The pictures that the dancers like,1,ML,obj_rel_across_inanim_all
The pictures that the dancers admire,1,ML,obj_rel_across_inanim_all
The pictures that the dancers hate,1,ML,obj_rel_across_inanim_all
The pictures that the dancers love,1,ML,obj_rel_across_inanim_all
The pictures that the ministers like,1,ML,obj_rel_across_inanim_all
The pictures that the ministers admire,1,ML,obj_rel_across_inanim_all
The pictures that the ministers hate,1,ML,obj_rel_across_inanim_all
The pictures that the ministers love,1,ML,obj_rel_across_inanim_all
The pictures that the taxi drivers like,1,ML,obj_rel_across_inanim_all
The pictures that the taxi drivers admire,1,ML,obj_rel_across_inanim_all
The pictures that the taxi drivers hate,1,ML,obj_rel_across_inanim_all
The pictures that the taxi drivers love,1,ML,obj_rel_across_inanim_all
The pictures that the assistants like,1,ML,obj_rel_across_inanim_all
The pictures that the assistants admire,1,ML,obj_rel_across_inanim_all
The pictures that the assistants hate,1,ML,obj_rel_across_inanim_all
The pictures that the assistants love,1,ML,obj_rel_across_inanim_all
The pictures that the executives like,1,ML,obj_rel_across_inanim_all
The pictures that the executives admire,1,ML,obj_rel_across_inanim_all
The pictures that the executives hate,1,ML,obj_rel_across_inanim_all
The pictures that the executives love,1,ML,obj_rel_across_inanim_all
The pictures that the parents like,1,ML,obj_rel_across_inanim_all
The pictures that the parents admire,1,ML,obj_rel_across_inanim_all
The pictures that the parents hate,1,ML,obj_rel_across_inanim_all
The pictures that the parents love,1,ML,obj_rel_across_inanim_all
The paintings that the guards like,1,ML,obj_rel_across_inanim_all
The paintings that the guards admire,1,ML,obj_rel_across_inanim_all
The paintings that the guards hate,1,ML,obj_rel_across_inanim_all
The paintings that the guards love,1,ML,obj_rel_across_inanim_all
The paintings that the chefs like,1,ML,obj_rel_across_inanim_all
The paintings that the chefs admire,1,ML,obj_rel_across_inanim_all
The paintings that the chefs hate,1,ML,obj_rel_across_inanim_all
The paintings that the chefs love,1,ML,obj_rel_across_inanim_all
The paintings that the architects like,1,ML,obj_rel_across_inanim_all
The paintings that the architects admire,1,ML,obj_rel_across_inanim_all
The paintings that the architects hate,1,ML,obj_rel_across_inanim_all
The paintings that the architects love,1,ML,obj_rel_across_inanim_all
The paintings that the skaters like,1,ML,obj_rel_across_inanim_all
The paintings that the skaters admire,1,ML,obj_rel_across_inanim_all
The paintings that the skaters hate,1,ML,obj_rel_across_inanim_all
The paintings that the skaters love,1,ML,obj_rel_across_inanim_all
The paintings that the dancers like,1,ML,obj_rel_across_inanim_all
The paintings that the dancers admire,1,ML,obj_rel_across_inanim_all
The paintings that the dancers hate,1,ML,obj_rel_across_inanim_all
The paintings that the dancers love,1,ML,obj_rel_across_inanim_all
The paintings that the ministers like,1,ML,obj_rel_across_inanim_all
The paintings that the ministers admire,1,ML,obj_rel_across_inanim_all
The paintings that the ministers hate,1,ML,obj_rel_across_inanim_all
The paintings that the ministers love,1,ML,obj_rel_across_inanim_all
The paintings that the taxi drivers like,1,ML,obj_rel_across_inanim_all
The paintings that the taxi drivers admire,1,ML,obj_rel_across_inanim_all
The paintings that the taxi drivers hate,1,ML,obj_rel_across_inanim_all
The paintings that the taxi drivers love,1,ML,obj_rel_across_inanim_all
The paintings that the assistants like,1,ML,obj_rel_across_inanim_all
The paintings that the assistants admire,1,ML,obj_rel_across_inanim_all
The paintings that the assistants hate,1,ML,obj_rel_across_inanim_all
The paintings that the assistants love,1,ML,obj_rel_across_inanim_all
The paintings that the executives like,1,ML,obj_rel_across_inanim_all
The paintings that the executives admire,1,ML,obj_rel_across_inanim_all
The paintings that the executives hate,1,ML,obj_rel_across_inanim_all
The paintings that the executives love,1,ML,obj_rel_across_inanim_all
The paintings that the parents like,1,ML,obj_rel_across_inanim_all
The paintings that the parents admire,1,ML,obj_rel_across_inanim_all
The paintings that the parents hate,1,ML,obj_rel_across_inanim_all
The paintings that the parents love,1,ML,obj_rel_across_inanim_all
The novels that the guards like,1,ML,obj_rel_across_inanim_all
The novels that the guards admire,1,ML,obj_rel_across_inanim_all
The novels that the guards hate,1,ML,obj_rel_across_inanim_all
The novels that the guards love,1,ML,obj_rel_across_inanim_all
The novels that the chefs like,1,ML,obj_rel_across_inanim_all
The novels that the chefs admire,1,ML,obj_rel_across_inanim_all
The novels that the chefs hate,1,ML,obj_rel_across_inanim_all
The novels that the chefs love,1,ML,obj_rel_across_inanim_all
The novels that the architects like,1,ML,obj_rel_across_inanim_all
The novels that the architects admire,1,ML,obj_rel_across_inanim_all
The novels that the architects hate,1,ML,obj_rel_across_inanim_all
The novels that the architects love,1,ML,obj_rel_across_inanim_all
The novels that the skaters like,1,ML,obj_rel_across_inanim_all
The novels that the skaters admire,1,ML,obj_rel_across_inanim_all
The novels that the skaters hate,1,ML,obj_rel_across_inanim_all
The novels that the skaters love,1,ML,obj_rel_across_inanim_all
The novels that the dancers like,1,ML,obj_rel_across_inanim_all
The novels that the dancers admire,1,ML,obj_rel_across_inanim_all
The novels that the dancers hate,1,ML,obj_rel_across_inanim_all
The novels that the dancers love,1,ML,obj_rel_across_inanim_all
The novels that the ministers like,1,ML,obj_rel_across_inanim_all
The novels that the ministers admire,1,ML,obj_rel_across_inanim_all
The novels that the ministers hate,1,ML,obj_rel_across_inanim_all
The novels that the ministers love,1,ML,obj_rel_across_inanim_all
The novels that the taxi drivers like,1,ML,obj_rel_across_inanim_all
The novels that the taxi drivers admire,1,ML,obj_rel_across_inanim_all
The novels that the taxi drivers hate,1,ML,obj_rel_across_inanim_all
The novels that the taxi drivers love,1,ML,obj_rel_across_inanim_all
The novels that the assistants like,1,ML,obj_rel_across_inanim_all
The novels that the assistants admire,1,ML,obj_rel_across_inanim_all
The novels that the assistants hate,1,ML,obj_rel_across_inanim_all
The novels that the assistants love,1,ML,obj_rel_across_inanim_all
The novels that the executives like,1,ML,obj_rel_across_inanim_all
The novels that the executives admire,1,ML,obj_rel_across_inanim_all
The novels that the executives hate,1,ML,obj_rel_across_inanim_all
The novels that the executives love,1,ML,obj_rel_across_inanim_all
The novels that the parents like,1,ML,obj_rel_across_inanim_all
The novels that the parents admire,1,ML,obj_rel_across_inanim_all
The novels that the parents hate,1,ML,obj_rel_across_inanim_all
The novels that the parents love,1,ML,obj_rel_across_inanim_all
The poems that the guards like,1,ML,obj_rel_across_inanim_all
The poems that the guards admire,1,ML,obj_rel_across_inanim_all
The poems that the guards hate,1,ML,obj_rel_across_inanim_all
The poems that the guards love,1,ML,obj_rel_across_inanim_all
The poems that the chefs like,1,ML,obj_rel_across_inanim_all
The poems that the chefs admire,1,ML,obj_rel_across_inanim_all
The poems that the chefs hate,1,ML,obj_rel_across_inanim_all
The poems that the chefs love,1,ML,obj_rel_across_inanim_all
The poems that the architects like,1,ML,obj_rel_across_inanim_all
The poems that the architects admire,1,ML,obj_rel_across_inanim_all
The poems that the architects hate,1,ML,obj_rel_across_inanim_all
The poems that the architects love,1,ML,obj_rel_across_inanim_all
The poems that the skaters like,1,ML,obj_rel_across_inanim_all
The poems that the skaters admire,1,ML,obj_rel_across_inanim_all
The poems that the skaters hate,1,ML,obj_rel_across_inanim_all
The poems that the skaters love,1,ML,obj_rel_across_inanim_all
The poems that the dancers like,1,ML,obj_rel_across_inanim_all
The poems that the dancers admire,1,ML,obj_rel_across_inanim_all
The poems that the dancers hate,1,ML,obj_rel_across_inanim_all
The poems that the dancers love,1,ML,obj_rel_across_inanim_all
The poems that the ministers like,1,ML,obj_rel_across_inanim_all
The poems that the ministers admire,1,ML,obj_rel_across_inanim_all
The poems that the ministers hate,1,ML,obj_rel_across_inanim_all
The poems that the ministers love,1,ML,obj_rel_across_inanim_all
The poems that the taxi drivers like,1,ML,obj_rel_across_inanim_all
The poems that the taxi drivers admire,1,ML,obj_rel_across_inanim_all
The poems that the taxi drivers hate,1,ML,obj_rel_across_inanim_all
The poems that the taxi drivers love,1,ML,obj_rel_across_inanim_all
The poems that the assistants like,1,ML,obj_rel_across_inanim_all
The poems that the assistants admire,1,ML,obj_rel_across_inanim_all
The poems that the assistants hate,1,ML,obj_rel_across_inanim_all
The poems that the assistants love,1,ML,obj_rel_across_inanim_all
The poems that the executives like,1,ML,obj_rel_across_inanim_all
The poems that the executives admire,1,ML,obj_rel_across_inanim_all
The poems that the executives hate,1,ML,obj_rel_across_inanim_all
The poems that the executives love,1,ML,obj_rel_across_inanim_all
The poems that the parents like,1,ML,obj_rel_across_inanim_all
The poems that the parents admire,1,ML,obj_rel_across_inanim_all
The poems that the parents hate,1,ML,obj_rel_across_inanim_all
The poems that the parents love,1,ML,obj_rel_across_inanim_all
The shows that the guards like,1,ML,obj_rel_across_inanim_all
The shows that the guards admire,1,ML,obj_rel_across_inanim_all
The shows that the guards hate,1,ML,obj_rel_across_inanim_all
The shows that the guards love,1,ML,obj_rel_across_inanim_all
The shows that the chefs like,1,ML,obj_rel_across_inanim_all
The shows that the chefs admire,1,ML,obj_rel_across_inanim_all
The shows that the chefs hate,1,ML,obj_rel_across_inanim_all
The shows that the chefs love,1,ML,obj_rel_across_inanim_all
The shows that the architects like,1,ML,obj_rel_across_inanim_all
The shows that the architects admire,1,ML,obj_rel_across_inanim_all
The shows that the architects hate,1,ML,obj_rel_across_inanim_all
The shows that the architects love,1,ML,obj_rel_across_inanim_all
The shows that the skaters like,1,ML,obj_rel_across_inanim_all
The shows that the skaters admire,1,ML,obj_rel_across_inanim_all
The shows that the skaters hate,1,ML,obj_rel_across_inanim_all
The shows that the skaters love,1,ML,obj_rel_across_inanim_all
The shows that the dancers like,1,ML,obj_rel_across_inanim_all
The shows that the dancers admire,1,ML,obj_rel_across_inanim_all
The shows that the dancers hate,1,ML,obj_rel_across_inanim_all
The shows that the dancers love,1,ML,obj_rel_across_inanim_all
The shows that the ministers like,1,ML,obj_rel_across_inanim_all
The shows that the ministers admire,1,ML,obj_rel_across_inanim_all
The shows that the ministers hate,1,ML,obj_rel_across_inanim_all
The shows that the ministers love,1,ML,obj_rel_across_inanim_all
The shows that the taxi drivers like,1,ML,obj_rel_across_inanim_all
The shows that the taxi drivers admire,1,ML,obj_rel_across_inanim_all
The shows that the taxi drivers hate,1,ML,obj_rel_across_inanim_all
The shows that the taxi drivers love,1,ML,obj_rel_across_inanim_all
The shows that the assistants like,1,ML,obj_rel_across_inanim_all
The shows that the assistants admire,1,ML,obj_rel_across_inanim_all
The shows that the assistants hate,1,ML,obj_rel_across_inanim_all
The shows that the assistants love,1,ML,obj_rel_across_inanim_all
The shows that the executives like,1,ML,obj_rel_across_inanim_all
The shows that the executives admire,1,ML,obj_rel_across_inanim_all
The shows that the executives hate,1,ML,obj_rel_across_inanim_all
The shows that the executives love,1,ML,obj_rel_across_inanim_all
The shows that the parents like,1,ML,obj_rel_across_inanim_all
The shows that the parents admire,1,ML,obj_rel_across_inanim_all
The shows that the parents hate,1,ML,obj_rel_across_inanim_all
The shows that the parents love,1,ML,obj_rel_across_inanim_all
The movies that the guard likes,1,ML,obj_rel_across_inanim_all
The movies that the guard admires,1,ML,obj_rel_across_inanim_all
The movies that the guard hates,1,ML,obj_rel_across_inanim_all
The movies that the guard loves,1,ML,obj_rel_across_inanim_all
The movies that the chef likes,1,ML,obj_rel_across_inanim_all
The movies that the chef admires,1,ML,obj_rel_across_inanim_all
The movies that the chef hates,1,ML,obj_rel_across_inanim_all
The movies that the chef loves,1,ML,obj_rel_across_inanim_all
The movies that the architect likes,1,ML,obj_rel_across_inanim_all
The movies that the architect admires,1,ML,obj_rel_across_inanim_all
The movies that the architect hates,1,ML,obj_rel_across_inanim_all
The movies that the architect loves,1,ML,obj_rel_across_inanim_all
The movies that the skater likes,1,ML,obj_rel_across_inanim_all
The movies that the skater admires,1,ML,obj_rel_across_inanim_all
The movies that the skater hates,1,ML,obj_rel_across_inanim_all
The movies that the skater loves,1,ML,obj_rel_across_inanim_all
The movies that the dancer likes,1,ML,obj_rel_across_inanim_all
The movies that the dancer admires,1,ML,obj_rel_across_inanim_all
The movies that the dancer hates,1,ML,obj_rel_across_inanim_all
The movies that the dancer loves,1,ML,obj_rel_across_inanim_all
The movies that the minister likes,1,ML,obj_rel_across_inanim_all
The movies that the minister admires,1,ML,obj_rel_across_inanim_all
The movies that the minister hates,1,ML,obj_rel_across_inanim_all
The movies that the minister loves,1,ML,obj_rel_across_inanim_all
The movies that the taxi driver likes,1,ML,obj_rel_across_inanim_all
The movies that the taxi driver admires,1,ML,obj_rel_across_inanim_all
The movies that the taxi driver hates,1,ML,obj_rel_across_inanim_all
The movies that the taxi driver loves,1,ML,obj_rel_across_inanim_all
The movies that the assistant likes,1,ML,obj_rel_across_inanim_all
The movies that the assistant admires,1,ML,obj_rel_across_inanim_all
The movies that the assistant hates,1,ML,obj_rel_across_inanim_all
The movies that the assistant loves,1,ML,obj_rel_across_inanim_all
The movies that the executive likes,1,ML,obj_rel_across_inanim_all
The movies that the executive admires,1,ML,obj_rel_across_inanim_all
The movies that the executive hates,1,ML,obj_rel_across_inanim_all
The movies that the executive loves,1,ML,obj_rel_across_inanim_all
The movies that the parent likes,1,ML,obj_rel_across_inanim_all
The movies that the parent admires,1,ML,obj_rel_across_inanim_all
The movies that the parent hates,1,ML,obj_rel_across_inanim_all
The movies that the parent loves,1,ML,obj_rel_across_inanim_all
The books that the guard likes,1,ML,obj_rel_across_inanim_all
The books that the guard admires,1,ML,obj_rel_across_inanim_all
The books that the guard hates,1,ML,obj_rel_across_inanim_all
The books that the guard loves,1,ML,obj_rel_across_inanim_all
The books that the chef likes,1,ML,obj_rel_across_inanim_all
The books that the chef admires,1,ML,obj_rel_across_inanim_all
The books that the chef hates,1,ML,obj_rel_across_inanim_all
The books that the chef loves,1,ML,obj_rel_across_inanim_all
The books that the architect likes,1,ML,obj_rel_across_inanim_all
The books that the architect admires,1,ML,obj_rel_across_inanim_all
The books that the architect hates,1,ML,obj_rel_across_inanim_all
The books that the architect loves,1,ML,obj_rel_across_inanim_all
The books that the skater likes,1,ML,obj_rel_across_inanim_all
The books that the skater admires,1,ML,obj_rel_across_inanim_all
The books that the skater hates,1,ML,obj_rel_across_inanim_all
The books that the skater loves,1,ML,obj_rel_across_inanim_all
The books that the dancer likes,1,ML,obj_rel_across_inanim_all
The books that the dancer admires,1,ML,obj_rel_across_inanim_all
The books that the dancer hates,1,ML,obj_rel_across_inanim_all
The books that the dancer loves,1,ML,obj_rel_across_inanim_all
The books that the minister likes,1,ML,obj_rel_across_inanim_all
The books that the minister admires,1,ML,obj_rel_across_inanim_all
The books that the minister hates,1,ML,obj_rel_across_inanim_all
The books that the minister loves,1,ML,obj_rel_across_inanim_all
The books that the taxi driver likes,1,ML,obj_rel_across_inanim_all
The books that the taxi driver admires,1,ML,obj_rel_across_inanim_all
The books that the taxi driver hates,1,ML,obj_rel_across_inanim_all
The books that the taxi driver loves,1,ML,obj_rel_across_inanim_all
The books that the assistant likes,1,ML,obj_rel_across_inanim_all
The books that the assistant admires,1,ML,obj_rel_across_inanim_all
The books that the assistant hates,1,ML,obj_rel_across_inanim_all
The books that the assistant loves,1,ML,obj_rel_across_inanim_all
The books that the executive likes,1,ML,obj_rel_across_inanim_all
The books that the executive admires,1,ML,obj_rel_across_inanim_all
The books that the executive hates,1,ML,obj_rel_across_inanim_all
The books that the executive loves,1,ML,obj_rel_across_inanim_all
The books that the parent likes,1,ML,obj_rel_across_inanim_all
The books that the parent admires,1,ML,obj_rel_across_inanim_all
The books that the parent hates,1,ML,obj_rel_across_inanim_all
The books that the parent loves,1,ML,obj_rel_across_inanim_all
The games that the guard likes,1,ML,obj_rel_across_inanim_all
The games that the guard admires,1,ML,obj_rel_across_inanim_all
The games that the guard hates,1,ML,obj_rel_across_inanim_all
The games that the guard loves,1,ML,obj_rel_across_inanim_all
The games that the chef likes,1,ML,obj_rel_across_inanim_all
The games that the chef admires,1,ML,obj_rel_across_inanim_all
The games that the chef hates,1,ML,obj_rel_across_inanim_all
The games that the chef loves,1,ML,obj_rel_across_inanim_all
The games that the architect likes,1,ML,obj_rel_across_inanim_all
The games that the architect admires,1,ML,obj_rel_across_inanim_all
The games that the architect hates,1,ML,obj_rel_across_inanim_all
The games that the architect loves,1,ML,obj_rel_across_inanim_all
The games that the skater likes,1,ML,obj_rel_across_inanim_all
The games that the skater admires,1,ML,obj_rel_across_inanim_all
The games that the skater hates,1,ML,obj_rel_across_inanim_all
The games that the skater loves,1,ML,obj_rel_across_inanim_all
The games that the dancer likes,1,ML,obj_rel_across_inanim_all
The games that the dancer admires,1,ML,obj_rel_across_inanim_all
The games that the dancer hates,1,ML,obj_rel_across_inanim_all
The games that the dancer loves,1,ML,obj_rel_across_inanim_all
The games that the minister likes,1,ML,obj_rel_across_inanim_all
The games that the minister admires,1,ML,obj_rel_across_inanim_all
The games that the minister hates,1,ML,obj_rel_across_inanim_all
The games that the minister loves,1,ML,obj_rel_across_inanim_all
The games that the taxi driver likes,1,ML,obj_rel_across_inanim_all
The games that the taxi driver admires,1,ML,obj_rel_across_inanim_all
The games that the taxi driver hates,1,ML,obj_rel_across_inanim_all
The games that the taxi driver loves,1,ML,obj_rel_across_inanim_all
The games that the assistant likes,1,ML,obj_rel_across_inanim_all
The games that the assistant admires,1,ML,obj_rel_across_inanim_all
The games that the assistant hates,1,ML,obj_rel_across_inanim_all
The games that the assistant loves,1,ML,obj_rel_across_inanim_all
The games that the executive likes,1,ML,obj_rel_across_inanim_all
The games that the executive admires,1,ML,obj_rel_across_inanim_all
The games that the executive hates,1,ML,obj_rel_across_inanim_all
The games that the executive loves,1,ML,obj_rel_across_inanim_all
The games that the parent likes,1,ML,obj_rel_across_inanim_all
